DOT,Legal_Name,Business_Address,Business_City,business_county,Business_State,Business_ZIP,Years_In_Business,Number Of Trucks ,Number Of Driver,Yearly Premium,BIPD_Required,Insurer,Filing_Locale,Building_Materials,Chemicals,Coal_Coke,Commodities_Dry_Bulk,Construction,Drive_Away_Towaway,Farm_Supplies,Fresh_Produce,Grain_Feed_Hay,Garbage_Refuse_Trash,General_Freight,Household_Goods,Intermodal_Cont,Liquid_Gas,Livestock,Logs_Poles_Beams_Lumber,Machinery_Large_Objects,Meat,Metal_Sheets_Coil_Rolls,Mobil_Homes,Motor_Vehicle,Oil_Field_Equipment,Paper_Product,Passengers,Refrigerated_Food,US_Mail,Utility,Water_Well,Interstate,Intrastate_Hazmat,Intrastate_Non_Hazmat,Authorized_For_Hire,Exempt_For_Hire,Private_Property,Private_Passenger_Business,Private_Passenger_Non_Businesss,Migrant,US_Mail_Class,Federal_Gov,State_Gov,Local_Gov,Other,Passenger_Auth,Household_Auth,Hazmat,OOS,Inspection_Radius,Safety_Rating,Safety_Rating_Date,ISS,issSource,Unsafe_Driving_Score,Unsafe_Driving_Alert,HOS_Score,HOS_Alert,Driver_Fitness_Score,Driver_Fitness_Alert,Controlled_Substance_Score,Controlled_Substance_Alert,Vehicle_Maintenance_Score,Vehicle_Maintenance_Alert,Hazmat_Score,Hazmat_Alert,Crash_Score,Crash_Alert
3168797,24 7 MARTINEZ EXPRESS INC,3101 CEDAR HAMMOCK COURT,ST CLOUD,OSCEOLA,FL,34772,3,1,2,18000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,734,,,33,Safety,0,,,,,,0,,,,,,,
3169203,STAR TRANSPORT EXPRESS LLC,3500 N STATE RD 7,FORT LAUDERDALE,BROWARD,FL,33319,3,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1457,,,42,Safety,0,,,,,,0,,,,,,,
3169303,NLAWS TRANSPORT INC,3912 HOLLY CT,MOUNT DORA,LAKE,FL,32757,3,1,1,18000,750,LANCER INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,443,,,,,0,,,,,,0,,,,,,,
3169310,GUAMA LOGISTICS LLC,3318 HAWK ST,SEBRING,HIGHLANDS,FL,33872,3,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,X,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3169677,BONNE LOGISTIC CORP,7933 W 2 CT 103,HIALEAH,MIAMI-DADE,FL,33014,3,1,1,18000,750,"NATIONAL INDEPENDENT TRUCKERS INS. CO., RRG",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,225,,,,,0,,,,,,0,,,,,,,
3169734,MULTI-MILLION LOGISTICS LLC,6001 ARGYLE FOREST BLVD #21 PMB#363,JACKSONVILLE,DUVAL,FL,32244,3,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,519,,,1,Safety,,,0,,,,0,,,,,,,
3169948,FUTURE TRUCKING INC,4300 SW 131ST AVE,DAVIE,BROWARD,FL,33330,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1420,,,67,Safety,0,,0,,0,,0,,93,Y,,,,
3170380,ALL TIME XPRESS TRUCKING INC,595 W CHURCH ST APT 810,ORLANDO,ORANGE,FL,32805,3,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3170865,OCOEE LOGISTICS INC,6318 SUNSHINE ST,PINE HILLS,ORANGE,FL,32818,3,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,X,,,,,,,,,,X,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,995,,,26,Safety,0,,,,,,0,,,,,,,
3170908,A & M TRUCKING SERVICES INC,209 NW 5TH ST,CAPE CORAL,LEE,FL,33993-2353,3,1,1,18000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,495,,,,,0,,,,,,0,,,,,,,
3171201,MMR EXPRESS LLC,2647 OLD FEDERAL RD,QUINCY,GADSDEN,FL,32351,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,7,,,,,0,,,,,,0,,,,,,,
3172676,MARTIN THORNTON,2971 W 12TH ST,JACKSONVILLE,DUVAL,FL,32254,3,1,1,18000,750,SENTRY SELECT INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,5,,,,,0,,,,,,0,,,,,,,
3173770,JES TRANSPORTATION CORP,2092 KINGSCREST CIRCLE,APOPKA,ORANGE,FL,32712,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2524,,,24,Safety,0,,,,,,0,,,,,,,
3174184,LME EXPRESS INC,239 SE 37TH PL,HOMESTEAD,MIAMI-DADE,FL,33033,3,1,1,18000,750,"COUNTY HALL INSURANCE COMPANY, INC A RR GROUP",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1974,,,42,Safety,,,,,,,0,,,,,,,
3174419,MG TRUCKS LOGISTICS INC,12506 BRUCIE PL,TAMPA,HILLSBOROUGH,FL,33625,3,1,1,18000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1129,,,38,Safety,0,,,,,,0,,,,,,,
3174576,HOWARD EXPRESS LLC,304 EAST PINE STREET STE 155,LAKELAND,POLK,FL,33801,3,1,1,18000,750,LANCER INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3174854,BUENA VISTA TRUCKING SERVICES INC,1101 SW 122ND AVE APT 312,MIAMI,MIAMI-DADE,FL,33184,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,X,,,,X,,X,,,X,,,,,,,,,,,,,N,N,6,,,,,0,,,,,,0,,,,,,,
3175464,CAR HAULERS CORP,4955 NW 199TH ST LOT 296,MIAMI GARDENS,MIAMI-DADE,FL,33055,3,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,804,,,29,Safety,,,19,,0,,0,,,,,,,
3175885,J&M AUTO TRANSPORT LLC,213 GROVE ST APT 3,MANCHESTER,HILLSBOROUGH,NH,3103,3,1,1,18000,1000,UNITED FINANCIAL CASUALTY COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,82,,,,,0,,,,,,0,,,,,,,
3176120,GAL2 DELIVERY INC,11500 SW 185TH TER,MIAMI,MIAMI-DADE,FL,33157,3,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,2085,,,28,Safety,,,47,,0,,0,,,,,,,
3176866,TRANSPORT RAN UNDER MY PROTECTION LLC,7640 FROG LOG LANE,LEESBURG,LAKE,FL,34748,3,1,1,18000,1000,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,1428,,,39,Safety,,,0,,0,,0,,,,,,,
3179708,ACHE TRANSPORT CORP,3703 NELSON TILLIS BLVD UNIT 202,FORT MYERS,LEE,FL,33916,3,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,28,,,,,0,,,,,,0,,,,,,,
3179730,CROFT CARRIERS LLC,4900 CR 381,WEWAHITCHKA,GULF,FL,32465,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,450,,,1,Safety,0,,0,,,,0,,,,,,,
3180819,M A AMERICA LLC,9105 SW 215 TERRACE,CUTLER BAY,MIAMI-DADE,FL,33189,3,1,1,18000,750,RIVERPORT INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3180899,DARIEN TRANSPORT CORP,11841 SW 18 ST APT 2,MIAMI,MIAMI-DADE,FL,33175,3,1,1,18000,750,UNITED STATES FIRE INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1650,,,,,0,,,,,,0,,,,,,,
3183248,JAB ENTERPRISE GROUP LLC,4793 SPENCER OAKS BLVD,PACE,SANTA ROSA,FL,32571,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1142,,,,,0,,,,,,0,,,,,,,
3184082,F E C TRUCKING LLC,3900 7TH AVE N,ST PETERSBURG,PINELLAS,FL,33713,3,1,2,18000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1854,,,,,0,,,,,,0,,,,,,,
3184560,LOCO 6 TRANSPORT LLC,6338 NEWTOWN CIR APT A5,TAMPA,HILLSBOROUGH,FL,33615-3625,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,X,,,,,,,,,,X,,,,,X,,,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,115,,,,,0,,,,,,0,,,,,,,
3185333,S O L O TRANSPORTATION LLC,2103 LAKE PICKETT RD,ORLANDO,ORANGE,FL,32826-4949,3,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3185471,RR&N LOGISTICS LLC,16306 DOWING CREEK DR,JACKSONVILLE,DUVAL,FL,32218,3,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3185559,SOUTHGATE FREIGHT LLC,8130 SW 3RD CT,N LAUDERDALE,BROWARD,FL,33068,3,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1335,,,42,Safety,0,,,,,,0,,,,,,,
3186046,CITY TRANSFER SYSTEMS LLC,815 S MAIN ST,JACKSONVILLE,DUVAL,FL,32207-8140,3,1,1,18000,750,UNDERWRITERS AT LLOYDS LONDON,Federal,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,Y,N,0,,,,,,,,,,,,,,,,,,
3186046,CITY TRANSFER SYSTEMS LLC,815 S MAIN ST,JACKSONVILLE,DUVAL,FL,32207-8140,3,1,1,18000,750,VANLINER INSURANCE COMPANY,Federal,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,Y,N,0,,,,,,,,,,,,,,,,,,
3186413,TOBY DELIVER LLC,1541 NE 9 CT,HOMESTEAD,MIAMI-DADE,FL,33033,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,569,,,,,0,,,,,,0,,,,,,,
3187425,AMERICAN FREIGHT AND CARGO LLC,8210 SW 138TH AVE,MIAMI,MIAMI-DADE,FL,33183,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,908,,,,,0,,,,,,0,,,,,,,
3190567,CHACONIA TRUCKING LLC,3809 GOLDEN KNOT DR,KISSIMMEE,OSCEOLA,FL,34746,3,1,1,18000,750,LANCER INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3191231,DIEGUEZ TRANSPORT INC,2790 PALM AVE APT 3A,HIALEAH,MIAMI-DADE,FL,33010,3,1,1,18000,750,"COUNTY HALL INSURANCE COMPANY, INC A RR GROUP",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2077,,,77,Safety,,,83,Y,,,0,,,,,,,
3193941,CARGO LOGISTICS US LLC,626 DOWNING CIR,DAVENPORT,POLK,FL,33897-6002,3,1,1,18000,750,"COUNTY HALL INSURANCE COMPANY, INC A RR GROUP",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2449,,,36,Safety,0,,,,0,,0,,,,,,,
3194016,USA BLUE SKY LLC,1100 W 6TH ST,RIVIERA BEACH,PALM BEACH,FL,33404,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,990,,,,,0,,,,,,0,,,,,,,
3195080,GHC TRANSPORT LLC,8602 KNOTTINGHAM DR,KISSIMMEE,OSCEOLA,FL,34747,3,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,20,,,,,0,,,,,,0,,,,,,,
3195885,PRIORITY FREIGHT TRANSPORT LLC,1101 NW 58TH TER UNIT 205,SUNRISE,BROWARD,FL,33313,3,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1269,,,,,0,,,,,,0,,,,,,,
3197849,KALET EXPRESS CORP,10886 SW 228TH TERRACE,MIAMI,MIAMI-DADE,FL,33170,3,1,1,18000,750,"COUNTY HALL INSURANCE COMPANY, INC A RR GROUP",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3198213,MILO TRANS INC,1812 N MCCULLOUGH RD,AVON PARK,HIGHLANDS,FL,33825,3,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2563,,,,,0,,,,,,0,,,,,,,
3198770,RET TRANSPORT INC,8405 BACK RD,PLANT CITY,HILLSBOROUGH,FL,33565,3,1,1,18000,750,NATIONAL CASUALTY COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,751,,,24,Safety,,,,,0,,0,,,,,,,
3199153,BLUE LIGHT TRANSPORTATION INC,2848 CLARK ST,APOPKA,ORANGE,FL,32703,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,X,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,883,,,,,,,,,,,0,,,,,,,
3202057,MDF TRUCKING EXPRESS LLC,8142 STEEPLECHASE BLVD,ORLANDO,ORANGE,FL,32818,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,X,,,,,X,,,,,,,,,,X,,X,,,,,,X,,,X,,,,,,,,,,,,,Y,N,0,,,,,,,,,,,,,,,,,,
3203208,J J D HAULING INC,1114 WILLOW PINE CT E,TAMPA,HILLSBOROUGH,FL,33604,3,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1097,,,36,Safety,,,,,,,0,,,,,,,
3203755,TWO ALVAREZ TRANSPORTATION LLC,12603 FOX TERRIER CT,TAMPA,HILLSBOROUGH,FL,33625,3,1,1,18000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1473,,,42,Safety,,,,,,,0,,,,,,,
3204482,STORM CHASER 9000 LLC,2273 SE SEAFURY LN,PORT ST LUCIE,SAINT LUCIE,FL,34952,3,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,0,,,,,,,,,,,,,,,,,,
3209324,JMG HAULERS LLC,18743 SW 26 ST,MIRAMAR,BROWARD,FL,33029,3,1,1,18000,750,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3209612,YANKOR TRUCK INC,3101 PORT ROYALE BLVD APT 1325,FT LAUDERDALE,BROWARD,FL,33308,3,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1330,,,35,Safety,,,,,,,0,,,,,,,
3210808,PEEK TRANSPORT LLC,3749 CRAWLEY DOWN LOOP,SANFORD,SEMINOLE,FL,32773,3,1,1,18000,300,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,821,,,1,Safety,0,,0,,,,0,,,,,,,
3212383,WPS DELIVERY LLC,3323 NIMISHILLEN CHURCH RD NE,HARTVILLE,STARK,OH,44632,3,1,2,18000,750,THE CINCINNATI INDEMNITY COMPANY,Federal,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,N,N,79,,,,,0,,,,,,0,,,,,,,
3212437,FARGAS TRANSPORTS INC,2550 ANN ROU ROAD UNIT 1509,TAVARES,LAKE,FL,32778,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,538,,,,,0,,,,,,0,,,,,,,
3213183,OCAP TRANSPORT SERVICES LLC,3211 31ST AVE NE,NAPLES,COLLIER,FL,34120,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,731,,,,,0,,,,,,0,,,,,,,
3213355,AR USA TRUCKING LLC,7830 ABBOTT AVE APT 8,MIAMI BEACH,MIAMI-DADE,FL,33141,3,1,1,18000,750,"COUNTY HALL INSURANCE COMPANY, INC A RR GROUP",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,779,,,,,0,,,,,,0,,,,,,,
3213634,TP INSTALLATION AND DELIVERY LLC,226 BITTERWOOD ST,WINTER SPGS,SEMINOLE,FL,32708-2941,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,666,,,,,0,,,,,,0,,,,,,,
3213924,VGONZALEZ TRUCKING LLC,14011 SW 10TH ST,MIAMI,MIAMI-DADE,FL,33184,3,1,1,18000,1000,NORTHLAND INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,812,,,32,Safety,,,,,,,0,,,,,,,
3215823,W YA TRANSPORT LLC,14166 GROVER RD,JACKSONVILLE,DUVAL,FL,32226,3,1,1,18000,750,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,X,,,,,,,,,,X,,,,,X,X,,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,480,,,,,0,,,,,,0,,,,,,,
3216570,GABFE EXPRESS INC,3700 11TH ST W,LEHIGH ACRES,LEE,FL,33971,3,1,1,18000,750,CONTINENTAL DIVIDE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,721,,,,,0,,,,,,0,,,,,,,
3216913,ARI QUALITY LOGISTICS LLC,5011 GATE PARKWAY BLDG 100 SUITE 100,JACKSONVILLE,DUVAL,FL,32256,3,1,1,18000,750,PROGRESSIVE NORTHERN INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,721,,,,,0,,,,,,0,,,,,,,
3220303,PATRIOT HAULING INC,6442 OAK ST,HOLLYWOOD,BROWARD,FL,33024,3,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,X,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3220818,MARTINS BROS INC,6015 CRICKETHOLLOW,RIVERVIEW,MANATEE,FL,33578,3,1,1,18000,300,INFINITY SELECT INSURANCE COMPANY,Federal,X,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,X,N,N,0,,,,,,,,,,,,,,,,,,
3220818,MARTINS BROS INC,6015 CRICKETHOLLOW,RIVERVIEW,MANATEE,FL,33578,3,1,1,18000,300,STATE FARM FIRE AND CASUALTY COMPANY,Federal,X,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,X,N,N,0,,,,,,,,,,,,,,,,,,
3220875,GET IT N GO TRUCKING CO LLC,2370 CLUB LAKE DR,ORANGE PARK,CLAY,FL,32065,3,1,2,18000,750,SENTRY SELECT INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,X,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3222058,EVA REDDIE TRUCKING LLC,5775 59TH AVE,VERO BEACH,INDIAN RIVER,FL,32967,3,1,1,18000,750,CANAL INSURANCE CO.,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,646,,,,,0,,,,,,0,,,,,,,
3222675,CUBIZO TRANSPORTATION INC,176 CASEBIER ST,LAKELAND,POLK,FL,33815,3,1,1,18000,750,LANCER INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1194,,,1,Safety,0,,0,,,,0,,,,,,,
3222959,LITTLE WOMENS TRUCKING LLC,1431 MARY ST,GREENVILLE,WASHINGTON,MS,38701,3,1,1,18000,750,BLUE HILL SPECIALTY INSURANCE COMPANY INC,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,550,,,,,,,,,,,0,,,,,,,
3223694,DIGGS HAUL INCORPORATED,1206 LAMPLIGHTER WAY,ORLANDO,ORANGE,FL,32818,3,1,1,18000,750,CAPACITY INSURANCE COMPANY,Federal,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,N,N,603,,,40,Safety,0,,,,,,0,,,,,,,
3223694,DIGGS HAUL INCORPORATED,1206 LAMPLIGHTER WAY,ORLANDO,ORANGE,FL,32818,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,N,N,603,,,40,Safety,0,,,,,,0,,,,,,,
3224704,ESPERANZA TRUCKING TRANSPORTATION INC,6205 CALYPSO DR,ORLANDO,ORANGE,FL,32809-4930,3,1,1,18000,750,LANCER INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3224732,DEIVIS TRUCKING LLC,124 HURST CT,DELAND,VOLUSIA,FL,32724,3,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,649,,,77,Safety,,,85,Y,,,0,,,,,,,
3226502,ENRIQUE JR SORIA,2629 39TH AVE SE,RUSKIN,HILLSBOROUGH,FL,33570,3,1,1,18000,750,OCCIDENTAL FIRE AND CASUALTY CO. OF N.C.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,793,,,56,Safety,95,Y,,,,,0,,,,,,,
3228288,ADFL LLC,3141 HOLLYWOOD BLVD,HOLLYWOOD,BROWARD,FL,33021,3,1,1,18000,750,PENNSYLVANIA MANUF. ASSOC. INS.,Federal,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,N,N,2555,,,,,0,,,,,,0,,,,,,,
3228288,ADFL LLC,3141 HOLLYWOOD BLVD,HOLLYWOOD,BROWARD,FL,33021,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,N,N,2555,,,,,0,,,,,,0,,,,,,,
3229753,WILLOW HAULAGE INC,167 NW 97TH TER,CORAL SPRINGS,BROWARD,FL,33071,3,1,1,18000,750,"OOIDA RISK RETENTION GROUP, INC.",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2470,,,24,Safety,,,,,,,0,,,,,,,
3230174,TOP NOTCH FREIGHT MANAGEMENT INC,1810 GARDEN LAKE DR,WINTER HAVEN,POLK,FL,33884,3,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,788,,,1,Safety,0,,0,,,,0,,,,,,,
3231275,UNIQUE MOVE LLC,1522 NW 11TH ST,FORT LAUDERDALE,BROWARD,FL,33311-5806,3,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,206,,,,,0,,,,,,0,,,,,,,
